#Time frame = 0.0 ps; Number of reference = 113000 atoms; Number of chains = 235
#Atomic index    1.5*max_eigval    Number of unit vectors
70091     0.116     59
70092     0.085     63
70093     0.081     65
70094     0.089     63
70095     0.080     67
70096     0.051     69
70097     0.065     63
70098     0.070     62
70099     0.051     64
70100     0.066     64
70101     0.057     68
70102     0.067     65
70103     0.092     70
70104     0.133     70
70105     0.121     69
70106     0.164     65
70107     0.176     68
70108     0.207     66
70109     0.204     66
70110     0.244     64
70111     0.238     63
70112     0.224     65
70113     0.210     67
70114     0.180     71
70115     0.123     67
70116     0.159     66
70117     0.107     68
70118     0.134     65
70119     0.123     67
70120     0.162     64
70121     0.146     72
70122     0.161     66
70123     0.167     72
70124     0.160     72
70125     0.123     68
70126     0.089     65
70127     0.104     66
70128     0.087     64
70129     0.081     66
70130     0.079     69
70131     0.086     66
70132     0.099     70
70133     0.118     68
70134     0.145     63
70135     0.112     69
70136     0.121     73
70137     0.140     69
70138     0.133     69
70139     0.128     69
70140     0.121     70
70141     0.103     70
70142     0.086     74
70143     0.073     74
70144     0.075     68
70145     0.076     71
70146     0.081     73
70147     0.069     68
70148     0.110     70
70149     0.105     71
70150     0.113     70
70151     0.116     71
70152     0.119     68
70153     0.162     74
70154     0.244     74
70155     0.207     70
70156     0.212     70
70157     0.203     73
70158     0.214     70
70159     0.187     70
70160     0.181     66
70161     0.177     69
70162     0.190     74
70163     0.237     66
70164     0.213     76
70165     0.204     71
70166     0.234     74
70167     0.253     69
70168     0.228     72
70169     0.249     69
70170     0.232     72
70171     0.204     68
70172     0.216     68
70173     0.163     65
70174     0.152     62
70175     0.115     63
70176     0.124     74
70177     0.111     71
70178     0.151     67
70179     0.159     68
70180     0.151     66
70181     0.154     66
70182     0.143     72
70183     0.145     72
70184     0.151     69
70185     0.157     67
70186     0.153     70
70187     0.171     67
70188     0.149     69
70189     0.122     65
70190     0.131     68
70191     0.099     72
70192     0.106     67
70193     0.074     67
70194     0.103     69
70195     0.133     66
70196     0.120     68
70197     0.132     67
70198     0.129     63
70199     0.161     69
70200     0.141     70
70201     0.155     67
70202     0.186     68
70203     0.166     72
70204     0.162     70
70205     0.167     74
70206     0.228     73
70207     0.226     73
70208     0.270     69
70209     0.286     66
70210     0.255     69
70211     0.230     69
70212     0.169     68
70213     0.122     67
70214     0.115     68
70215     0.157     65
70216     0.201     69
70217     0.195     71
70218     0.199     69
70219     0.188     68
70220     0.257     64
70221     0.230     67
70222     0.250     68
70223     0.210     75
70224     0.248     74
70225     0.238     72
70226     0.235     72
70227     0.255     75
70228     0.287     73
70229     0.285     73
70230     0.290     72
70231     0.353     68
70232     0.339     66
70233     0.328     72
70234     0.314     73
70235     0.275     74
70236     0.258     71
70237     0.262     71
70238     0.212     72
70239     0.204     65
70240     0.214     67
70241     0.169     67
70242     0.182     67
70243     0.178     63
70244     0.112     69
70245     0.155     72
70246     0.130     69
70247     0.095     73
70248     0.081     74
70249     0.102     67
70250     0.082     71
70251     0.123     68
70252     0.106     67
70253     0.109     70
70254     0.104     71
70255     0.095     71
70256     0.111     67
70257     0.128     66
70258     0.129     68
70259     0.127     69
70260     0.161     66
70261     0.146     68
70262     0.143     66
70263     0.133     65
70264     0.118     65
70265     0.119     67
70266     0.145     63
70267     0.134     65
70268     0.109     65
70269     0.119     64
70270     0.190     62
70271     0.145     69
70272     0.177     61
70273     0.131     58
70274     0.159     62
70275     0.155     66
70276     0.150     69
70277     0.136     70
70278     0.162     69
70279     0.124     72
70280     0.109     70
70281     0.106     64
70282     0.125     70
70283     0.082     71
70284     0.116     71
70285     0.111     67
70286     0.110     64
70287     0.113     64
70288     0.123     68
70289     0.124     64
70290     0.166     65
70291     0.132     71
70292     0.155     72
70293     0.233     69
70294     0.212     71
70295     0.176     74
70296     0.175     81
70297     0.146     83
70298     0.167     82
70299     0.138     77
70300     0.207     78
70301     0.203     72
70302     0.211     74
70303     0.240     77
70304     0.221     77
70305     0.175     81
70306     0.186     77
70307     0.153     80
70308     0.148     85
70309     0.152     78
70310     0.202     80
70311     0.186     83
70312     0.168     75
70313     0.140     72
70314     0.155     70
70315     0.098     70
70316     0.122     71
70317     0.080     71
70318     0.092     72
70319     0.104     73
70320     0.141     69
70321     0.151     66
70322     0.148     68
70323     0.118     70
70324     0.140     74
70325     0.115     77
70326     0.124     72
70327     0.098     69
70328     0.154     70
70329     0.200     69
70330     0.198     67
70331     0.195     68
70332     0.178     72
70333     0.226     70
70334     0.281     71
70335     0.263     67
70336     0.285     69
70337     0.270     72
70338     0.245     72
70339     0.222     66
70340     0.201     73
70341     0.233     72
70342     0.251     72
70343     0.221     68
70344     0.199     71
70345     0.122     70
70346     0.101     67
70347     0.174     63
70348     0.197     62
70349     0.184     64
70350     0.176     68
70351     0.140     71
70352     0.139     65
70353     0.172     64
70354     0.182     66
70355     0.167     65
70356     0.125     73
70357     0.108     67
70358     0.115     65
70359     0.110     66
70360     0.062     68
70361     0.107     68
70362     0.096     71
70363     0.125     73
70364     0.110     71
70365     0.108     73
70366     0.104     75
70367     0.133     74
70368     0.105     73
70369     0.132     74
70370     0.126     71
70371     0.172     79
70372     0.174     76
70373     0.170     69
70374     0.146     71
70375     0.137     76
70376     0.141     74
70377     0.095     71
70378     0.085     69
70379     0.082     69
70380     0.137     68
70381     0.127     60
70382     0.200     60
70383     0.201     61
70384     0.164     66
70385     0.134     63
70386     0.111     68
70387     0.144     67
70388     0.166     68
70389     0.162     67
70390     0.178     67
70391     0.178     65
70392     0.143     68
70393     0.181     65
70394     0.136     62
70395     0.111     59
70396     0.116     64
70397     0.132     64
70398     0.172     62
70399     0.152     66
70400     0.076     78
70401     0.115     69
70402     0.097     72
70403     0.130     71
70404     0.206     68
70405     0.221     70
70406     0.223     73
70407     0.192     74
70408     0.191     71
70409     0.199     69
70410     0.227     68
70411     0.183     69
70412     0.172     67
70413     0.182     68
70414     0.160     70
70415     0.145     69
70416     0.076     71
70417     0.096     67
70418     0.043     68
70419     0.069     66
70420     0.047     65
70421     0.084     61
70422     0.081     69
70423     0.096     64
70424     0.084     59
70425     0.075     68
70426     0.127     67
70427     0.135     63
70428     0.166     59
70429     0.167     66
70430     0.108     67
70431     0.132     67
70432     0.139     68
70433     0.146     63
70434     0.116     70
70435     0.110     66
70436     0.180     64
70437     0.164     66
70438     0.199     65
70439     0.171     64
70440     0.155     64
70441     0.224     64
70442     0.187     64
70443     0.182     55
70444     0.151     58
70445     0.163     57
70446     0.139     63
70447     0.168     59
70448     0.126     61
70449     0.125     58
70450     0.194     56
70451     0.252     57
70452     0.212     64
70453     0.190     66
70454     0.177     65
70455     0.161     68
70456     0.110     66
70457     0.126     66
70458     0.147     69
70459     0.137     72
70460     0.135     75
70461     0.150     73
70462     0.133     78
70463     0.103     74
70464     0.136     77
70465     0.146     74
70466     0.121     75
70467     0.102     76
70468     0.091     74
70469     0.064     77
70470     0.051     69
70471     0.072     69
70472     0.122     67
70473     0.141     72
70474     0.122     67
70475     0.166     62
70476     0.203     66
70477     0.201     64
70478     0.215     66
70479     0.171     66
70480     0.197     67
70481     0.176     73
70482     0.202     68
70483     0.199     67
70484     0.197     65
70485     0.097     67
70486     0.110     67
70487     0.158     68
70488     0.185     68
70489     0.184     67
70490     0.243     65
70491     0.203     66
70492     0.228     57
70493     0.199     57
70494     0.168     60
70495     0.191     61
70496     0.171     60
70497     0.155     58
70498     0.152     64
70499     0.188     65
